VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Jul-2023,The Acacia Hotel & Spa Goa - STAAH,Rb/ST/23-24/768,Monthly Fees C M,5250,STAAH
Sales,Jul-2023,The Acacia Hotel & Spa Goa - STAAH,Rb/ST/23-24/768,Monthly Fees  B E,2750,STAAH
Sales,Jul-2023,The Acacia Hotel & Spa Goa - STAAH,Rb/ST/23-24/768,Monthly Fees RM,2000,STAAH
Sales,Jul-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/769,Monthly Fees C M,5000,STAAH
Sales,Jul-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/769,Monthly Fees  B E,2500,STAAH
Sales,Jul-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/769,Monthly Fees RM,2000,STAAH
Sales,Jul-2023,The Baga Beach Resort - STAAH,Rb/ST/23-24/770,Booking Engine & C.M.S. (STAAH),7000,STAAH
Sales,Jul-2023,The Crown - STAAH,Rb/ST/23-24/771,Monthly Fees C M,5000,STAAH
Sales,Jul-2023,The Crown - STAAH,Rb/ST/23-24/771,Monthly Fees  B E,2000,STAAH
Sales,Jul-2023,The Flora Grand - STAAH New,Rb/ST/23-24/772,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,The Flora Residency - STAAH New,Rb/ST/23-24/773,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,The HQ - STAAH,Rb/ST/23-24/774,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,The HQ - STAAH,Rb/ST/23-24/774,Monthly Fees  B E,2000,STAAH
Sales,Jul-2023,The HQ - STAAH,Rb/ST/23-24/774,Monthly Fees RM,2000,STAAH
Sales,Jul-2023,The Ocean Park (New) - STAAH,Rb/ST/23-24/775,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,The White Balcao - STAAH,Rb/ST/23-24/776,Monthly Fees C M,2500,STAAH
Sales,Jul-2023,Ultimate Stay - STAAH,Rb/ST/23-24/777,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Vacayom Homestay Hospitality - STAAH,Rb/ST/23-24/778,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/779,Monthly Fees C M,5500,STAAH
Sales,Jul-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/779,Monthly Fees  B E,1500,STAAH
Sales,Jul-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/780,Monthly CM (1),4500,STAAH
Sales,Jul-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/780,Monthly BE (1),2500,STAAH
Sales,Jul-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/780,Monthly Google Listing  (1),2500,STAAH
Sales,Jul-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/780,Monthly Fees RM (1),2500,STAAH
Sales,Jul-2023,Veera Strand Park Serviced Apartments - STAAH,Rb/ST/23-24/781,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,Villa De Orange - STAAH,Rb/ST/23-24/782,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Viva Hotel -  STAAH,Rb/ST/23-24/783,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Viva Hotel -  STAAH,Rb/ST/23-24/783,Monthly Fees  B E,1500,STAAH
Sales,Jul-2023,Vivenda Rebelo - STAAH New,Rb/ST/23-24/784,Monthly Fees C M,3000,STAAH
Sales,Jul-2023,Walom Grand Resort - STAAH,Rb/ST/23-24/785,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Walom Grand Resort - STAAH,Rb/ST/23-24/785,Monthly Fees  B E,1500,STAAH
Sales,Jul-2023,Whispering Palms - STAAH,Rb/ST/23-24/786,Booking Engine & C.M.S. (STAAH),8000,STAAH
Sales,Jul-2023,Whispering Palms - STAAH,Rb/ST/23-24/786,Monthly Google Listing,2500,STAAH
Sales,Jul-2023,White Square Nirvana - STAAH,Rb/ST/23-24/787,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,Jul-2023,White Woods Resort & Spa - STAAH,Rb/ST/23-24/788,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Wood House Beach Resort - STAAH,Rb/ST/23-24/789,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,YU Hotel - STAAH,Rb/ST/23-24/790,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,YU Hotel - STAAH,Rb/ST/23-24/790,Monthly Fees  B E,2000,STAAH
Sales,Jul-2023,YU Hotel - STAAH,Rb/ST/23-24/790,Monthly Google Listing,2000,STAAH
Sales,Jul-2023,Bellflower Alidia Beach Resort - STAAH,Rb/ST/23-24/791,Monthly Fees C M,12750,STAAH
Sales,Jul-2023,Coquerial Holiday Homes - STAAH,Rb/ST/23-24/792,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Jul-2023,Aurum Resort - STAAH,Rb/ST/23-24/793,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Montego Bay Beach Village - STAAH,Rb/ST/23-24/794,Booking Engine & C.M.S. (STAAH),3000,STAAH
Sales,Jul-2023,Tanzanite Cottages - STAAH,Rb/ST/23-24/795,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Vaayu Kula - STAAH,Rb/ST/23-24/796,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,Vaayu Kula - STAAH,Rb/ST/23-24/796,Monthly Fees  B E,2250,STAAH
Sales,Jul-2023,Henry's Place - STAAH,Rb/ST/23-24/797,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Hotel Bom Sucesso - STAAH,Rb/ST/23-24/798,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/799,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/799,Monthly Fees  B E,1500,STAAH
Sales,Jul-2023,Alaya Villas - STAAH,Rb/ST/23-24/800,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,Aurum Mussorie - STAAH,Rb/ST/23-24/801,Monthly CM (1),1750,STAAH
Sales,Jul-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/802,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/802,Monthly Fees  B E,1500,STAAH
Sales,Jul-2023,Coconut Grove - STAAH (New),Rb/ST/23-24/803,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,Rohit Holiday Homes - STAAH,Rb/ST/23-24/804,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Coastal Pearl - STAAH,Rb/ST/23-24/805,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Aquamarine Holidays - STAAH,Rb/ST/23-24/806,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Skylight Royal Stay - STAAH,Rb/ST/23-24/807,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Melhor Stay - STAAH,Rb/ST/23-24/808,Monthly Fees C M,24900,STAAH
Sales,Jul-2023,Melhor Stay - STAAH,Rb/ST/23-24/808,Monthly Fees  B E,4500,STAAH
Sales,Jul-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/810,Monthly CM (1),6500,STAAH
Sales,Jul-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/810,Monthly BE (1),2500,STAAH
Sales,Jul-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/811,Monthly Fees C M,3000,STAAH
Sales,Jul-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/811,Monthly Fees C M,750,STAAH
Sales,Jul-2023,De Amour Holiday - STAAH,Rb/ST/23-24/812,Monthly Fees C M,6000,STAAH
Sales,Jul-2023,Bella Villa - STAAH,Rb/ST/23-24/813,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,The Cresent - STAAH,Rb/ST/23-24/814,Monthly Fees C M,5500,STAAH
Sales,Jul-2023,Vedana Retreat - STAAH,Rb/ST/23-24/815,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Casa Amarela (New) - STAAH,Rb/ST/23-24/816,Monthly Fees C M,3250,STAAH
Sales,Jul-2023,Sea View Holidays - STAAH,Rb/ST/23-24/817,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Mademoiselle - STAAH New (Thunder LLP),Rb/ST/23-24/818,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Artistry Suites - STAAH (New),Rb/ST/23-24/819,Monthly Fees C M,5000,STAAH
Sales,Jul-2023,Crystal Village - STAAH,Rb/ST/23-24/820,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/821,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/822,Monthly CM (1),3500,STAAH
Sales,Jul-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/822,Monthly BE (1),2000,STAAH
Sales,Jul-2023,Casa De Paz - STAAH,Rb/ST/23-24/823,Monthly Fees C M,3250,STAAH
Sales,Jul-2023,Tranquill Riverside Luxury Cottages - STAAH,Rb/ST/23-24/824,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Sukcheewa Residence Phuket - STAAH,Rb/ST/23-24/825,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,Maan Vilas by Stonewoods - STAAH,Rb/ST/23-24/826,Monthly CM (1),4000,STAAH
Sales,Jul-2023,Jeromes Holiday Inn - STAAH,Rb/ST/23-24/827,Monthly Fees  B E,2000,STAAH
Sales,Jul-2023,Eleven Hotels - STAAH,Rb/ST/23-24/828,Monthly Fees C M,5000,STAAH
Sales,Jul-2023,Mangal Farmstay - STAAH,Rb/ST/23-24/829,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Jul-2023,Green Valley Beach Resort - STAAH,Rb/ST/23-24/830,Monthly Fees C M,4500,STAAH
Sales,Jul-2023,Green Valley Beach Resort - STAAH,Rb/ST/23-24/830,Monthly Fees  B E,2250,STAAH
Sales,Jul-2023,Mandrem Beach Resort - STAAH,Rb/ST/23-24/831,Monthly Fees C M,2250,STAAH
Sales,Jul-2023,Bellagio Rezidencia - STAAH,Rb/ST/23-24/832,Monthly Fees C M,4000,STAAH
Sales,Jul-2023,Jambul Cafe & Stay - STAAH,Rb/ST/23-24/833,Monthly Fees C M,2097,STAAH
Sales,Jul-2023,Tan N Sands - STAAH,Rb/ST/23-24/834,Monthly Fees  B E,1161,STAAH
Sales,Jul-2023,Mountain Retreat Kodai - STAAH,Rb/ST/23-24/835,Monthly CM (1),2581,STAAH
Sales,Jul-2023,Mountain Retreat Kodai - STAAH,Rb/ST/23-24/835,Monthly BE (1),968,STAAH
Sales,Jul-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/836,Monthly CM (1),4500,STAAH
Sales,Jul-2023,Automobile Corporation of Goa Ltd,Rub/23-24/DH/190,Renewal of Hostings,11340,Domain And Hosting
Sales,Jul-2023,Chowgule Brothers Private Limited,Rub/23-24/seo191,SEO,30000,Digital Media
Sales,Jul-2023,Sea Shell Hospitality,Rub/23-24/DG/192,Google Adwords Commission,18000,Digital Media
Sales,Jul-2023,Resort Rio I,Rub/23-24/DG/194,Social Media Marketing,100000,Digital Media
Sales,Jul-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/195,Google Adwords  Management,18000,Digital Media
Sales,Jul-2023,Hindustan Foods Limited (New),Rub/23-24/Anu196,Annual Maintenances,6000,Maintenance Of Website
Sales,Jul-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/197,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/197,Social Media Optimisation,15000,Digital Media
Sales,Jul-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/200,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/200,Google Ads Commission,12000,Digital Media
Sales,Jul-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/198,Google Ads Commission,15000,Digital Media
Sales,Jul-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/199,Search Engine Optimisation,12000,Digital Media
Sales,Jul-2023,Goveia Holiday Homes,Rub/23-24/DH/201,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Goveia Holiday Homes,Rub/23-24/DH/201,Renewal of Hosting,3000,Domain And Hosting
Sales,Jul-2023,Goveia Holiday Homes,Rub/23-24/DH/201,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Dsouza Biotech III,Rub/23-24/DH/202,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Dsouza Biotech III,Rub/23-24/DH/202,Renewal of Hosting,3000,Domain And Hosting
Sales,Jul-2023,Dsouza Biotech III,Rub/23-24/DH/202,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/Bra203,Designing of Hoarding,8000,Branding
Sales,Jul-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/Bra203,Designing of Hoarding,4000,Branding
Sales,Jul-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/Bra203,Designing of Hoarding,8000,Branding
Sales,Jul-2023,Resort Rio I,Rub/23-24/UP/204,Updates and Changes,21850,Maintenance Of Website
Sales,Jul-2023,Peninsula Beach Resort - STAAH,Rb/ST/23-24/837,Set Up C M,6000,STAAH
Sales,Jul-2023,Peninsula Beach Resort - STAAH,Rb/ST/23-24/837,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Peninsula Beach Resort - STAAH,Rb/ST/23-24/837,Monthly Fees C M,7000,STAAH
Sales,Jul-2023,Sea Shell Hospitality,Rub/23-24/DG/193,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,Rio Boutique - DG,Rub/23-24/DG/205,Social Media,45000,Digital Media
Sales,Jul-2023,Rio Boutique - DG,Rub/23-24/DG/205,Face Book Ads Comission,5000,Digital Media
Sales,Jul-2023,Resort Rio I,Rub/23-24/DG/206,Google Adwords for the Website,30000,Digital Media
Sales,Jul-2023,Resort Rio I,Rub/23-24/DG/206,Social Media Management,16000,Digital Media
Sales,Jul-2023,Resort Rio I,Rub/23-24/DG/206,Influencer Marketing,20000,Digital Media
Sales,Jul-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/207,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/208,Google Ads Commission,15000,Digital Media
Sales,Jul-2023,Infiniti Module Pvt .Ltd (Domain),Rub/23-24/DH/209,Renewal of Domain Names,3645,Domain And Hosting
Sales,Jul-2023,Infiniti Module Pvt .Ltd (Domain),Rub/23-24/DH/209,Renewal of Hostings,16200,Domain And Hosting
Sales,Jul-2023,Casa Ibrahim,Rub/23-24/DG/210,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/211,Social Media Optimisation,25000,Digital Media
Sales,Jul-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/211,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,The Southern Deck,Rub/23-24/DG/212,Social Media Optimisation,45000,Digital Media
Sales,Jul-2023,Bogmallo Beach Resorts,Rub/23-24/Seo213,Search Engine Optimisation,18000,Digital Media
Sales,Jul-2023,Velha Goa,Rub/23-24/DG/214,Social Media Optimisation,21000,Digital Media
Sales,Jul-2023,Prestige Holiday Resorts LLP,Rub/23-24/DH/215,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Jai Ganesh Ispat and Ferro Alloys Pvt. Ltd.,Rub/23-24/DH/216,Renewal of Hosting,7500,Domain And Hosting
Sales,Jul-2023,Jai Ganesh Ispat and Ferro Alloys Pvt. Ltd.,Rub/23-24/DH/216,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Chowgule Fiberglass Ships Private Limited I,Rub/23-24/DH/217,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Chowgule Fiberglass Ships Private Limited I,Rub/23-24/DH/217,Renewal of Hosting,1750,Domain And Hosting
Sales,Jul-2023,Chowgule Fiberglass Ships Private Limited I,Rub/23-24/DH/217,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Chowgule Lavgan Shiprepair Private Limited,Rub/23-24/DH/218,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Chowgule Lavgan Shiprepair Private Limited,Rub/23-24/DH/219,Renewal of Domain Name,1300,Domain And Hosting
Sales,Jul-2023,Chowgule Lavgan Shiprepair Private Limited,Rub/23-24/DH/219,Renewal of Domain Name,1200,Domain And Hosting
Sales,Jul-2023,Chowgule Lavgan Shiprepair Private Limited,Rub/23-24/DH/219,Renewal of Hosting,6000,Domain And Hosting
Sales,Jul-2023,Chowgule Lavgan Shiprepair Private Limited,Rub/23-24/DH/219,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Alcon Hotels Goa Private Limited,Rub/23-24/DH/220,Renewal of Domain Name,1600,Domain And Hosting
Sales,Jul-2023,Alcon Hotels Goa Private Limited,Rub/23-24/DH/220,Renewal of Domain Name,1600,Domain And Hosting
Sales,Jul-2023,Alcon Hotels Goa Private Limited,Rub/23-24/DH/220,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Lorenz Imaging,Rub/23-24/DH/221,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Harite & Associates,Rub/22-23/DH/222,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Harite & Associates,Rub/22-23/DH/222,Renewal of Hosting,1750,Domain And Hosting
Sales,Jul-2023,Harite & Associates,Rub/22-23/DH/222,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Mandeep Singh1,Rub/23-24/DH/223,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Resort Rio - STAAH,Rb/ST/23-24/838,Setup Gift Voucher Engine,15000,STAAH
Sales,Jul-2023,De Mandarin Goa - STAAH,Rb/ST/23-24/839,Setup Google Listing,1500,STAAH
Sales,Jul-2023,De Mandarin Beach Suites - STAAH,Rb/ST/23-24/840,Setup Google Listing,1500,STAAH
Sales,Jul-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/841,Setup Google Listing (1),1500,STAAH
Sales,Jul-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/224,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Neelam Hotels Private Limited(1),Rub/23-24/DH/225,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Lotus Feet,Rub/23-24/DH/226,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Lotus Feet,Rub/23-24/DH/226,Renewal of Hosting,4000,Domain And Hosting
Sales,Jul-2023,Lotus Feet,Rub/23-24/DH/226,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Nageshwar Builders Pvt Ltd.,Rub/23-24/DH/227,Renewal of Hosting,7500,Domain And Hosting
Sales,Jul-2023,Nageshwar Builders Pvt Ltd.,Rub/23-24/DH/227,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Delta Residency - STAAH,Rub/23-24/DH/228,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Delta Residency - STAAH,Rub/23-24/DH/228,Renewal of Hosting,6000,Domain And Hosting
Sales,Jul-2023,Delta Residency - STAAH,Rub/23-24/DH/228,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Delta Residency - STAAH,Rub/23-24/DH/228,Support Charges (Optional),3000,Domain And Hosting
Sales,Jul-2023,Sodder Leasing & Holding Private Limited,Rub/23-24/DH/229,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Sodder Leasing & Holding Private Limited,Rub/23-24/DH/229,Renewal of Hosting,13500,Domain And Hosting
Sales,Jul-2023,Sodder Leasing & Holding Private Limited,Rub/23-24/DH/229,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Dsouza Faria Hospitality Private Ltd,Rub/23-24/DH/230,Renewal of Hosting,6500,Domain And Hosting
Sales,Jul-2023,Santana Beach Resort,Rub/23-24/Anu231,Annual Maintenance,15000,Maintenance Of Website
Sales,Jul-2023,Silver Sands Sunshine(Domain),Rub/23-24/DH/233,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Silver Sands Sunshine(Domain),Rub/23-24/DH/233,Renewal of Hosting,7500,Domain And Hosting
Sales,Jul-2023,Silver Sands Sunshine(Domain),Rub/23-24/DH/233,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Trend Inn Hotels  and Resorts Pvt Ltd.,Rub/23-24/Anu234,Annual Maintenance,15000,Maintenance Of Website
Sales,Jul-2023,Ruhe Stay Villas - STAAH,Rb/ST/23-24/842,Monthly Fees C M,5400,STAAH
Credit Note,Jul-2023,Villa The Abode Goa -  STAAH,4,Monthly Fees C M,-4500,STAAH
Credit Note,Jul-2023,Villa The Abode Goa -  STAAH,4,Monthly Fees  B E,-1500,STAAH
Credit Note,Jul-2023,Villa The Abode Goa -  STAAH,5,Monthly Fees C M,-4500,STAAH
Credit Note,Jul-2023,Villa The Abode Goa -  STAAH,5,Monthly Fees  B E,-1500,STAAH
Sales,Jul-2023,V. M. Salgaocar  & Bro . Pvt. Ltd.,Rub/23-24/DH/237,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Timblo Shipyards Private Limited I,Rub/23-24/DH/238,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Timblo Shipyards Private Limited I,Rub/23-24/DH/238,Renewal of Hosting,1750,Domain And Hosting
Sales,Jul-2023,Timblo Shipyards Private Limited I,Rub/23-24/DH/238,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Henry D'souza,Rub/23-24/DH/239,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Hotel Goan Heritage (Domain),Rub/23-24/DH/240,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Hotel Goan Heritage (Domain),Rub/23-24/DH/240,Renewal of Hosting,8000,Domain And Hosting
Sales,Jul-2023,Hotel Goan Heritage (Domain),Rub/23-24/DH/240,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Dona Sylvia Beach Resort - STAAH,Rub/23-24/DH/242,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Dona Sylvia Beach Resort - STAAH,Rub/23-24/DH/242,Renewal of Hosting,13500,Domain And Hosting
Sales,Jul-2023,Dona Sylvia Beach Resort - STAAH,Rub/23-24/DH/242,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,The Southern Deck,Rub/23-24/web244,Website Development,57000,Website Development
Sales,Jul-2023,The Southern Deck,Rub/23-24/Seo245,Search Engine Optimisation,25000,Digital Media
Sales,Jul-2023,Dempo Resorts Pvt Ltd,Rub/23-24/Up246,Updates and Changes,2500,Maintenance Of Website
Sales,Jul-2023,Bambolim Beach Resort - STAAH,Rub/23-24/Dh/247,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Chowgule and Company Private Limited (Shipbuilding),Rub/23-24/DH/248,Renewal of Hosting,3000,Domain And Hosting
Sales,Jul-2023,Sea Shell Hospitality,Rub/23-24/AMC249,Annual Maintenance,15000,Maintenance Of Website
Sales,Jul-2023,Nova Candolim by Sudhanand - STAAH,Rb/ST/23-24/843,Set Up C M,6000,STAAH
Sales,Jul-2023,Nova Candolim by Sudhanand - STAAH,Rb/ST/23-24/843,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Casa Legend - STAAH,Rb/ST/23-24/844,Monthly Fees C M,96000,STAAH
Sales,Jul-2023,Aaristo Beach Resort - STAAH,Rb/ST/23-24/845,Setup Payment Gateway,6000,STAAH
Sales,Jul-2023,Aaristo Beach Resort - STAAH,Rb/ST/23-24/845,Monthly Fees C M,48000,STAAH
Sales,Jul-2023,Aaristo Beach Resort - STAAH,Rb/ST/23-24/845,Monthly Fees  B E,18000,STAAH
Sales,Jul-2023,Mandeep Singh,Rub/23-24/DH/250,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Kuldip Hotels Private Limited1,Rub/23-24/DH/251,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Kuldip Hotels Private Limited1,Rub/23-24/DH/251,Renewal of Hosting,1750,Domain And Hosting
Sales,Jul-2023,Kuldip Hotels Private Limited1,Rub/23-24/DH/251,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/252,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/252,Renewal of Hosting,8000,Domain And Hosting
Sales,Jul-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/252,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Total Water Proofing,Rub/23-24/DH/253,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Total Water Proofing,Rub/23-24/DH/253,Renewal of Hosting,1750,Domain And Hosting
Sales,Jul-2023,Total Water Proofing,Rub/23-24/DH/253,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Rococo Ashvem(Update),Rub/23-24/DH/254,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Rococo Ashvem(Update),Rub/23-24/DH/254,Renewal of Hosting,7500,Domain And Hosting
Sales,Jul-2023,Rococo Ashvem(Update),Rub/23-24/DH/254,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,Indian Artwares Private Limited,Rub/23-24/DH/255,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Indian Artwares Private Limited,Rub/23-24/DH/255,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Indian Artwares Private Limited,Rub/23-24/DH/255,Renewal of Domain Name,1600,Domain And Hosting
Sales,Jul-2023,Indian Artwares Private Limited,Rub/23-24/DH/255,Renewal of Hosting,8000,Domain And Hosting
Sales,Jul-2023,Indian Artwares Private Limited,Rub/23-24/DH/255,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jul-2023,YU HOTEL,Rub/23-24/Seo256,Search Engine Optimisation,10000,Digital Media
Sales,Jul-2023,Alcon Constructions Goa Private Limited,Rub/23-24/DH/257,Upgradation of Hosting,2125,Domain And Hosting
Credit Note,Jul-2023,Riva Resorts  Pvt Ltd (Website),6,Website Development,-135000,Website Development
Sales,Jul-2023,Riva Boutique Apartements - STAAH,Rb/ST/23-24/846,Set Up C M,6000,STAAH
Sales,Jul-2023,Riva Boutique Apartements - STAAH,Rb/ST/23-24/846,Monthly Fees C M,3500,STAAH
Sales,Jul-2023,Lester De Melo,Rub/23-24/DH/258,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Prestige Holiday Resorts LLP,Rub/23-24/DH/259,Hosting Charges,7500,Domain And Hosting
Sales,Jul-2023,Prestige Holiday Resorts LLP,Rub/23-24/DH/259,Registration of,500,Domain And Hosting
Sales,Jul-2023,Prestige Holiday Resorts LLP,Rub/23-24/DH/259,Hosting Charges,7500,Domain And Hosting
Sales,Jul-2023,Prestige Holiday Resorts LLP,Rub/23-24/DH/259,Registration of,500,Domain And Hosting
