VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,May-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/348,Monthly Fees RM,2000,STAAH
Sales,May-2023,The Baga Beach Resort - STAAH,Rb/ST/23-24/349,Booking Engine & C.M.S. (STAAH),7000,STAAH
Sales,May-2023,The Crown - STAAH,Rb/ST/23-24/350,Monthly Fees C M,5000,STAAH
Sales,May-2023,The Crown - STAAH,Rb/ST/23-24/350,Monthly Fees  B E,2000,STAAH
Sales,May-2023,The Crown - STAAH,Rb/ST/23-24/350,Monthly Fees C M,900,STAAH
Sales,May-2023,The Flora Grand - STAAH New,Rb/ST/23-24/351,Monthly Fees C M,4500,STAAH
Sales,May-2023,The Flora Residency - STAAH New,Rb/ST/23-24/352,Monthly Fees C M,4500,STAAH
Sales,May-2023,The HQ - STAAH,Rb/ST/23-24/353,Monthly Fees C M,4000,STAAH
Sales,May-2023,The HQ - STAAH,Rb/ST/23-24/353,Monthly Fees  B E,2000,STAAH
Sales,May-2023,The HQ - STAAH,Rb/ST/23-24/353,Monthly Fees RM,2000,STAAH
Sales,May-2023,The Ocean Park (New) - STAAH,Rb/ST/23-24/354,Monthly Fees C M,4500,STAAH
Sales,May-2023,The White Balcao - STAAH,Rb/ST/23-24/355,Monthly Fees C M,2500,STAAH
Sales,May-2023,Ultimate Stay - STAAH,Rb/ST/23-24/356,Monthly Fees C M,3500,STAAH
Sales,May-2023,Vacayom Homestay Hospitality - STAAH,Rb/ST/23-24/357,Monthly Fees C M,3500,STAAH
Sales,May-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/358,Monthly Fees C M,5500,STAAH
Sales,May-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/358,Monthly Fees  B E,1500,STAAH
Sales,May-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/359,Monthly CM (1),4500,STAAH
Sales,May-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/359,Monthly BE (1),2500,STAAH
Sales,May-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/359,Monthly Google Listing  (1),2500,STAAH
Sales,May-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/359,Monthly Fees RM (1),2500,STAAH
Sales,May-2023,Veera Strand Park Serviced Apartments - STAAH,Rb/ST/23-24/360,Monthly Fees C M,4500,STAAH
Sales,May-2023,Villa De Orange - STAAH,Rb/ST/23-24/361,Monthly Fees C M,4000,STAAH
Sales,May-2023,Viva Hotel -  STAAH,Rb/ST/23-24/362,Monthly Fees C M,3500,STAAH
Sales,May-2023,Viva Hotel -  STAAH,Rb/ST/23-24/362,Monthly Fees  B E,1500,STAAH
Sales,May-2023,Vivenda Rebelo - STAAH New,Rb/ST/23-24/363,Monthly Fees C M,3000,STAAH
Sales,May-2023,Walom Grand Resort - STAAH,Rb/ST/23-24/364,Monthly Fees C M,4000,STAAH
Sales,May-2023,Walom Grand Resort - STAAH,Rb/ST/23-24/364,Monthly Fees  B E,1500,STAAH
Sales,May-2023,Whispering Palms - STAAH,Rb/ST/23-24/365,Booking Engine & C.M.S. (STAAH),8000,STAAH
Sales,May-2023,Whispering Palms - STAAH,Rb/ST/23-24/365,Monthly Google Listing,2500,STAAH
Sales,May-2023,White Square Nirvana - STAAH,Rb/ST/23-24/366,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,May-2023,White Woods Resort & Spa - STAAH,Rb/ST/23-24/367,Monthly Fees C M,4000,STAAH
Sales,May-2023,Wood House Beach Resort - STAAH,Rb/ST/23-24/368,Monthly Fees C M,4000,STAAH
Sales,May-2023,YU Hotel - STAAH,Rb/ST/23-24/369,Monthly Fees C M,4500,STAAH
Sales,May-2023,YU Hotel - STAAH,Rb/ST/23-24/369,Monthly Fees  B E,2000,STAAH
Sales,May-2023,YU Hotel - STAAH,Rb/ST/23-24/369,Monthly Google Listing,2000,STAAH
Sales,May-2023,Coquerial Holiday Homes - STAAH,Rb/ST/23-24/370,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,May-2023,Aurum Resort - STAAH,Rb/ST/23-24/371,Monthly Fees C M,3500,STAAH
Sales,May-2023,Montego Bay Beach Village - STAAH,Rb/ST/23-24/372,Booking Engine & C.M.S. (STAAH),3000,STAAH
Sales,May-2023,Tanzanite Cottages - STAAH,Rb/ST/23-24/373,Monthly Fees C M,3500,STAAH
Sales,May-2023,Vaayu Kula - STAAH,Rb/ST/23-24/374,Monthly Fees C M,4500,STAAH
Sales,May-2023,Vaayu Kula - STAAH,Rb/ST/23-24/374,Monthly Fees  B E,2250,STAAH
Sales,May-2023,Henry's Place - STAAH,Rb/ST/23-24/375,Monthly Fees C M,3500,STAAH
Sales,May-2023,Hotel Bom Sucesso - STAAH,Rb/ST/23-24/376,Monthly Fees C M,4000,STAAH
Sales,May-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/377,Monthly Fees C M,4000,STAAH
Sales,May-2023,Alaya Villas - STAAH,Rb/ST/23-24/378,Monthly Fees C M,4500,STAAH
Sales,May-2023,Aurum Mussorie - STAAH,Rb/ST/23-24/379,Monthly CM (1),3500,STAAH
Sales,May-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/380,Monthly Fees C M,3500,STAAH
Sales,May-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/380,Monthly Fees  B E,1500,STAAH
Sales,May-2023,Coconut Grove - STAAH (New),Rb/ST/23-24/381,Monthly Fees C M,4500,STAAH
Sales,May-2023,Rohit Holiday Homes - STAAH,Rb/ST/23-24/382,Monthly Fees C M,3500,STAAH
Sales,May-2023,Coastal Pearl - STAAH,Rb/ST/23-24/383,Monthly Fees C M,3500,STAAH
Sales,May-2023,Cabo Serai - STAAH,Rb/ST/23-24/384,Setup Payment Gateway,6000,STAAH
Sales,May-2023,Aquamarine Holidays - STAAH,Rb/ST/23-24/385,Monthly Fees C M,4000,STAAH
Sales,May-2023,Skylight Royal Stay - STAAH,Rb/ST/23-24/386,Monthly Fees C M,3500,STAAH
Sales,May-2023,Goan Cafe Beach Resort - STAAH,Rb/ST/23-24/387,Monthly Fees C M,3500,STAAH
Sales,May-2023,Villa The Abode Goa -  STAAH,Rb/ST/23-24/388,Monthly Fees C M,4500,STAAH
Sales,May-2023,Villa The Abode Goa -  STAAH,Rb/ST/23-24/388,Monthly Fees  B E,1500,STAAH
Sales,May-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/389,Monthly CM (1),6500,STAAH
Sales,May-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/389,Monthly BE (1),2500,STAAH
Sales,May-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/390,Monthly Fees C M,1500,STAAH
Sales,May-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/390,Monthly Fees C M,1500,STAAH
Sales,May-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/390,Monthly Fees C M,750,STAAH
Sales,May-2023,De Amour Holiday - STAAH,Rb/ST/23-24/391,Monthly Fees C M,6000,STAAH
Sales,May-2023,Bella Villa - STAAH,Rb/ST/23-24/392,Monthly Fees C M,3500,STAAH
Sales,May-2023,The Cresent - STAAH,Rb/ST/23-24/393,Monthly Fees C M,5500,STAAH
Sales,May-2023,Vedana Retreat - STAAH,Rb/ST/23-24/394,Monthly Fees C M,3500,STAAH
Sales,May-2023,Casa Amarela (New) - STAAH,Rb/ST/23-24/395,Monthly Fees C M,3250,STAAH
Sales,May-2023,Sea View Holidays - STAAH,Rb/ST/23-24/396,Monthly Fees C M,3500,STAAH
Sales,May-2023,Mademoiselle - STAAH New (Thunder LLP),Rb/ST/23-24/397,Monthly Fees C M,3500,STAAH
Sales,May-2023,Artistry Suites - STAAH,Rb/ST/23-24/398,Monthly CM (1),5000,STAAH
Sales,May-2023,Crystal Village - STAAH,Rb/ST/23-24/399,Monthly Fees C M,4000,STAAH
Sales,May-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/400,Monthly Fees C M,4000,STAAH
Sales,May-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/401,Monthly CM (1),3500,STAAH
Sales,May-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/401,Monthly BE (1),2000,STAAH
Sales,May-2023,Casa De Paz - STAAH,Rb/ST/23-24/402,Monthly Fees C M,3250,STAAH
Sales,May-2023,Tranquill Riverside Luxury Cottages - STAAH,Rb/ST/23-24/403,Monthly Fees C M,4000,STAAH
Sales,May-2023,La Station Hospitality - STAAH,Rb/ST/23-24/404,Monthly Fees C M,2000,STAAH
Sales,May-2023,Sukcheewa Residence Phuket - STAAH,Rb/ST/23-24/405,Monthly Fees C M,4500,STAAH
Sales,May-2023,Maan Vilas by Stonewoods - STAAH,Rb/ST/23-24/406,Monthly CM (1),4000,STAAH
Sales,May-2023,Jeromes Holiday Inn - STAAH,Rb/ST/23-24/407,Monthly Fees  B E,2000,STAAH
Sales,May-2023,Eleven Hotels - STAAH,Rb/ST/23-24/408,Monthly Fees C M,5000,STAAH
Sales,May-2023,Mangal Farmstay - STAAH,Rb/ST/23-24/409,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,May-2023,The Southern Deck,Rub/23-24/DG/062,Social Media Optimisation,45000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/063,Social Media Marketing,100000,Digital Media
Sales,May-2023,Hotel Vila Goesa,Rub/23-24/DH/064,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Resort De Alturas (Domain),Rub/23-24/DH/065,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Resort De Alturas (Domain),Rub/23-24/DH/065,Renewal of Hosting,21600,Domain And Hosting
Sales,May-2023,Resort De Alturas (Domain),Rub/23-24/DH/065,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/066,Google Adwords  Management,20000,Digital Media
Sales,May-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/067,Search Engine Optimisation,15000,Digital Media
Sales,May-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/068,Google Ads Commission,15000,Digital Media
Sales,May-2023,Casa Ibrahim,Rub/23-24/DG/069,Search Engine Optimisation,15000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/070,Search Engine Optimisation,15000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/070,Google Ads Commission,12000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/070,Face Book Ads Comission,8000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/071,Google Ads Commission,12000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/071,Facebook/ Instagram Ads Commission,8000,Digital Media
Sales,May-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/072,Social Media Optimisation,25000,Digital Media
Sales,May-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/072,Search Engine Optimisation,15000,Digital Media
Sales,May-2023,Sea Shell Hospitality,Rub/23-24/DG/073,Google Adwords Commission,18000,Digital Media
Sales,May-2023,Sea Shell Hospitality,Rub/23-24/DG/074,Search Engine Optimisation,15000,Digital Media
Sales,May-2023,Velha Goa,Rub/23-24/DG/078,Social Media Optimisation,21000,Digital Media
Sales,May-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/076,Search Engine Optimisation,12000,Digital Media
Sales,May-2023,Gadre Marine Export Private Limited,Rub/23-24/SM/077,Social Media Marketing,40000,Digital Media
Sales,May-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/075,Google Ads Commission,15000,Digital Media
Sales,May-2023,Vision Multispeciality Hospital,Rub/23-24/DG/079,Search Engine Optimisation,15000,Digital Media
Sales,May-2023,Vision Multispeciality Hospital,Rub/23-24/DG/079,Social Media Optimisation,15000,Digital Media
Sales,May-2023,YU HOTEL,Rub/23-24/DH/080,Renewal of Hosting,8000,Domain And Hosting
Sales,May-2023,Masala Travel Company,Rub/23-24/DH/80a,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Masala Travel Company,Rub/23-24/DH/80a,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Masala Travel Company,Rub/23-24/DH/80a,Renewal of Hosting,4600,Domain And Hosting
Sales,May-2023,Masala Travel Company,Rub/23-24/DH/80a,Renewal of Hosting,6500,Domain And Hosting
Sales,May-2023,Blue Ocean Hospitality Pvt Ltd,Rub/23-24/DH/081,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Blue Ocean Hospitality Pvt Ltd,Rub/23-24/DH/081,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Blue Ocean Hospitality Pvt Ltd,Rub/23-24/DH/081,Renewal of Hosting,7500,Domain And Hosting
Sales,May-2023,Blue Ocean Hospitality Pvt Ltd,Rub/23-24/DH/081,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/082,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/082,Renewal of Hosting,4000,Domain And Hosting
Sales,May-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/082,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DH/083,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/084,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/084,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/084,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/084,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/084,Renewal of Domain Name,2800,Domain And Hosting
Sales,May-2023,Sanket P Shet (HUF),Rub/23-24/web085,Landing Page,13000,Digital Media
Sales,May-2023,Sanket P Shet (HUF),Rub/23-24/DG/086,Paid Ads,21500,Digital Media
Sales,May-2023,Muhurat Creations,Rub/23-24/DH/087,Renewal of Domain Name,1200,Domain And Hosting
Sales,May-2023,Muhurat Creations,Rub/23-24/DH/087,Renewal of Hosting,2434,Domain And Hosting
Sales,May-2023,Muhurat Creations,Rub/23-24/DH/087,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Muhurat Creations,Rub/23-24/DH/088,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Muhurat Creations,Rub/23-24/DH/088,Renewal of Hosting,3750,Domain And Hosting
Sales,May-2023,Muhurat Creations,Rub/23-24/DH/088,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Automobile Corporation of Goa Ltd,Rub/23-24/DH/089,Registration of,12500,Domain And Hosting
Sales,May-2023,Varanda Do Mar DH,Rub/23-24/DH/090,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Varanda Do Mar DH,Rub/23-24/DH/090,Renewal of Hosting,7500,Domain And Hosting
Sales,May-2023,Varanda Do Mar DH,Rub/23-24/DH/090,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Sher E Punjab  Hotels Pvt Ltd,Rub/23-24/DH/091,Renewal of Domain Names,6750,Domain And Hosting
Sales,May-2023,Narayan Chodankar,Rub/23-24/DH/092,Hosting Charges,4000,Domain And Hosting
Sales,May-2023,Narayan Chodankar,Rub/23-24/DH/092,Registration of,500,Domain And Hosting
Sales,May-2023,Kanika Dempo(Website),Rub/23-24/DH/093,Renewal of Domain Name,1600,Domain And Hosting
Sales,May-2023,Kanika Dempo(Website),Rub/23-24/DH/093,Renewal of Domain Name,1600,Domain And Hosting
Sales,May-2023,Prestige Holiday Resorts LLP,Rub/23-24/DH/094,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Zydus Lifesciences Ltd,Rub/23-24/DH/095,Renewal of Email Ids,36600,Domain And Hosting
Sales,May-2023,Goa Forgiving Trust,Rub/23-24/DH/096,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Common Wealth Developers Pvt Ltd,Rub/23-24/DH/097,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Common Wealth Developers Pvt Ltd,Rub/23-24/DH/097,Renewal of Hosting,8000,Domain And Hosting
Sales,May-2023,Common Wealth Developers Pvt Ltd,Rub/23-24/DH/097,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Ashray Developers (Domain),Rub/23-24/DH/098,Registration of,3120,Domain And Hosting
Credit Note,May-2023,Goa Electronics - STAAH,1,Setup Payment Gateway,-18000,STAAH
Sales,May-2023,Bogmallo Beach Resorts,Rub/23-24/web099,Content Writing,8000,Website Development
Sales,May-2023,Resort Rio I,Rub/23-24/UP100,Updates and Changes,14250,Maintenance Of Website
Sales,May-2023,Kalki Resorts,Rub/23-24/DH/101,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Kalki Resorts,Rub/23-24/DH/101,Renewal of Hosting,6000,Domain And Hosting
Sales,May-2023,Kalki Resorts,Rub/23-24/DH/101,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Montego Bay Beach Village,Rub/23-24/DH/102,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Montego Bay Beach Village,Rub/23-24/DH/102,Renewal of Hosting,4000,Domain And Hosting
Sales,May-2023,Montego Bay Beach Village,Rub/23-24/DH/102,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Vision Multispeciality Hospital,Rub/22-23/DH/103,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Vision Multispeciality Hospital,Rub/22-23/DH/103,Renewal of Hosting,13500,Domain And Hosting
Sales,May-2023,Vision Multispeciality Hospital,Rub/22-23/DH/103,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/104,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/104,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/104,Renewal of Hosting,6000,Domain And Hosting
Sales,May-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/104,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Montego Bay Beach Village,Rub/23-24/Amc105,Annual Maintenance,12000,Maintenance Of Website
Sales,May-2023,Rio Boutique - STAAH,Rub/23-24/An107a,Annual Maintenance,15000,Maintenance Of Website
Sales,May-2023,Resort Rio I,Rub/23-24/Anu106,Annual Maintenance,20000,Maintenance Of Website
Sales,May-2023,Imagine Panaji Smart City Development Ltd I,Rub/23-24/DH/107,Renewal of,10500,Domain And Hosting
Sales,May-2023,K K Infra Project,Rub/23-24/web108,Advance Received,-20000,null
Sales,May-2023,K K Infra Project,Rub/23-24/web108,Website Development,38000,Website Development
Sales,May-2023,K K Infra Project,Rub/23-24/web108,Website Content Writing,5000,Website Development
Sales,May-2023,K K Infra Project,Rub/22-23/DH/109,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,K K Infra Project,Rub/22-23/DH/109,Renewal of Hosting,7500,Domain And Hosting
Sales,May-2023,K K Infra Project,Rub/22-23/DH/109,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Mandrem Beach Resort - STAAH,Rb/ST/23-24/411,Monthly Fees C M,1452,STAAH
Sales,May-2023,Jambul Cafe & Stay - STAAH,Rb/ST/23-24/410,Set Up C M,6000,STAAH
Sales,May-2023,Jambul Cafe & Stay - STAAH,Rb/ST/23-24/410,Monthly Fees C M,3250,STAAH
Sales,May-2023,Angre Port Pvt. Ltd,Rub/23-24/DH/110,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Angre Port Pvt. Ltd,Rub/23-24/DH/110,Renewal of Domain Name,1600,Domain And Hosting
Sales,May-2023,Angre Port Pvt. Ltd,Rub/23-24/DH/110,Renewal of Hosting,3000,Domain And Hosting
Sales,May-2023,Angre Port Pvt. Ltd,Rub/23-24/DH/110,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Oswald De Melo,Rub/23-24/DH/111,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Oswald De Melo,Rub/23-24/DH/111,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Oswald De Melo,Rub/23-24/DH/111,Renewal of Hosting,4500,Domain And Hosting
Sales,May-2023,Linc Property Developers Pvt Ltd (Web),Rub/23-24/web112,Website Development,75000,Website Development
Sales,May-2023,Linc Property Developers Pvt Ltd (Web),Rub/23-24/web112,SEO,15000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (Web),Rub/23-24/web112,Annual Maintenance,8000,Maintenance Of Website
Sales,May-2023,The Avenue Grand ( Web),Rub/23-24/web113,Website Developments,39187.5,Website Development
Sales,May-2023,The Avenue Grand ( Web),Rub/23-24/web113,Content Writings,6187.5,Website Development
Sales,May-2023,The Avenue Grand ( Web),Rub/23-24/web113,Annual Maintenances,8250,Maintenance Of Website
Sales,May-2023,The Avenue Grand ( Web),Rub/23-24/web113,Registration and Renewal of Hostings,6187.5,Domain And Hosting
Sales,May-2023,Silver Sands Serenity - STAAH,Rb/ST/23-24/412,Setup PMS,8000,STAAH
Sales,May-2023,Silver Sands Holiday Village - STAAH,Rb/ST/23-24/413,Setup PMS,8000,STAAH
Sales,May-2023,Dsouza Faria Hospitality Private Ltd,Rub/23-24/UP/114,Updates and Changes,5000,Maintenance Of Website
Sales,May-2023,Infiniti Module Pvt Ltd. ( Seo),Rub/23-24/Up/115,Updates & Maintenance,650,Maintenance Of Website
Sales,May-2023,Rio Boutique - DG,Rub/23-24/DG/116,Social Media,45000,Digital Media
Sales,May-2023,Rio Boutique - DG,Rub/23-24/DG/116,Facebook Ad Cost,10000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Landing Page,15000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Googlr Ads Campaign,10000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Google Adwords  Management,15000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Social Media,15000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Social Media Management,8000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Influencer Marketing,10000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/117,Discount,-3000,null
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Landing Page,10000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Google Ads Campaign,10000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Google Adwords for the Website,15000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Social Media Campaign,15000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Social Media Management,8000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Influencer Marketing,10000,Digital Media
Sales,May-2023,Resort Rio I,Rub/23-24/DG/118,Discount,-8000,null
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/119,Google Ads Commission,24000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/119,Facebook Ads Commissions,24000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/120,Google Ads Commission,24000,Digital Media
Sales,May-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/120,Facebook/instagram Ads Commissions,12000,Digital Media
Sales,May-2023,GSUDA,Rub/22-23/DH/121,Registration of,7890,Domain And Hosting
Sales,May-2023,Coquerial Holiday Homes,Rub/23-24/DH/122,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,DP Homes Goa,Rub/23-24/DH/123,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,DP Homes Goa,Rub/23-24/DH/123,Renewal of Hosting,3000,Domain And Hosting
Sales,May-2023,DP Homes Goa,Rub/23-24/DH/123,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Sushil Kumar Choudhary,Rub/23-24/DH/124,Hosting Charges,7500,Domain And Hosting
Sales,May-2023,Sushil Kumar Choudhary,Rub/23-24/DH/124,Registration of,500,Domain And Hosting
Sales,May-2023,Lester Melo Events Pvt. Ltd,Rub/23-24/DH/125,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,YU HOTEL,Rub/23-24/Seo126,Search Engine Optimisation,10000,Digital Media
Sales,May-2023,Bellagio Rezidencia - STAAH,Rb/ST/23-24/414,Monthly Fees C M,1806,STAAH
Sales,May-2023,Sunset Beach Resort - STAAH,Rub/23-24/web127,Website Development,6250,Website Development
Sales,May-2023,Sunset Beach Resort - STAAH,Rub/23-24/DH/128,Hosting Charges,4100,Domain And Hosting
Sales,May-2023,Sunset Beach Resort - STAAH,Rub/23-24/DH/128,Registration of,500,Domain And Hosting
Sales,May-2023,Riva Resorts  Pvt Ltd (Website),Rub/23-24/DH/129,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Portuguese Consulate,Rub/23-24/DH/130,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Portuguese Consulate,Rub/23-24/DH/130,Renewal of,35000,Domain And Hosting
Sales,May-2023,Pandurang Timblo Industrials,Rub/23-24/DH/132,Renewal of Domain Name,1350,Domain And Hosting
Sales,May-2023,Pandurang Timblo Industrials,Rub/23-24/DH/132,Renewal of Hosting,7500,Domain And Hosting
Sales,May-2023,Pandurang Timblo Industrials,Rub/23-24/DH/132,Renewal of Cpanel License,500,Domain And Hosting
Sales,May-2023,Pandurang Timblo Industrials,Rub/23-24/DH/132,Support Charges (Optional),3000,Domain And Hosting
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Set Up C M,6000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Set Up B E,3000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Setup Payment Gateway,9000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Setup Instant Site,7000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Monthly Fees C M,5000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Monthly Fees  B E,2000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Monthly Fees RM,2000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Monthly Google Listing,2000,STAAH
Sales,May-2023,The Astor Goa - STAAH,Rb/ST/23-24/415,Monthly Fees Instant Website,3000,STAAH
Sales,May-2023,JBL Guest House - STAAH,Rb/ST/23-24/416,Set Up C M,6000,STAAH
Sales,May-2023,JBL Guest House - STAAH,Rb/ST/23-24/416,Monthly Fees C M,3500,STAAH
Sales,May-2023,Mountain Retreat Kodai - STAAH,Rb/ST/23-24/417,Setup CM(1),6000,STAAH
Sales,May-2023,Mountain Retreat Kodai - STAAH,Rb/ST/23-24/417,Setup BE(1),3000,STAAH
