VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Jan-2024,Sunset Beach Resort - STAAH,Rb/ST/23-24/2073,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Sunset Beach Resort - STAAH,Rb/ST/23-24/2073,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Tangerine Boutique Resort - STAAH,Rb/ST/23-24/2074,Monthly Fees C M,4250,STAAH
Sales,Jan-2024,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/2075,Monthly Fees C M,5250,STAAH
Sales,Jan-2024,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/2075,Monthly Fees  B E,2750,STAAH
Sales,Jan-2024,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/2075,Monthly Fees RM,2000,STAAH
Sales,Jan-2024,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/2076,Monthly Fees C M,5000,STAAH
Sales,Jan-2024,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/2076,Monthly Fees  B E,2500,STAAH
Sales,Jan-2024,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/2076,Monthly Fees RM,2000,STAAH
Sales,Jan-2024,The Baga Beach Resort - STAAH,Rb/ST/23-24/2077,Booking Engine & C.M.S. (STAAH),7000,STAAH
Sales,Jan-2024,The Crown - STAAH,Rb/ST/23-24/2078,Monthly Fees C M,5000,STAAH
Sales,Jan-2024,The Crown - STAAH,Rb/ST/23-24/2078,Monthly Fees  B E,2000,STAAH
Sales,Jan-2024,The Crown - STAAH,Rb/ST/23-24/2078,Monthly Google Listing,2500,STAAH
Sales,Jan-2024,The Flora Grand - STAAH New,Rb/ST/23-24/2079,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,The Flora Residency - STAAH New,Rb/ST/23-24/2080,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,The HQ - STAAH,Rb/ST/23-24/2081,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,The HQ - STAAH,Rb/ST/23-24/2081,Monthly Fees  B E,2000,STAAH
Sales,Jan-2024,The HQ - STAAH,Rb/ST/23-24/2081,Monthly Fees RM,2000,STAAH
Sales,Jan-2024,The Ocean Park (New) - STAAH,Rb/ST/23-24/2082,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,The White Balcao - STAAH,Rb/ST/23-24/2083,Monthly Fees C M,2500,STAAH
Sales,Jan-2024,Ultimate Stay - STAAH,Rb/ST/23-24/2084,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Vacayom Homestay Hospitality - STAAH,Rb/ST/23-24/2085,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Varanda Do Mar - STAAH,Rb/ST/23-24/2086,Monthly Fees C M,5500,STAAH
Sales,Jan-2024,Varanda Do Mar - STAAH,Rb/ST/23-24/2086,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/2087,Monthly CM (1),4500,STAAH
Sales,Jan-2024,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/2087,Monthly BE (1),2500,STAAH
Sales,Jan-2024,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/2087,Monthly Google Listing  (1),2500,STAAH
Sales,Jan-2024,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/2087,Monthly Fees RM (1),2500,STAAH
Sales,Jan-2024,Villa De Orange - STAAH,Rb/ST/23-24/2088,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Viva Hotel -  STAAH,Rb/ST/23-24/2089,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Viva Hotel -  STAAH,Rb/ST/23-24/2089,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Whispering Palms - STAAH,Rb/ST/23-24/2090,Booking Engine & C.M.S. (STAAH),8000,STAAH
Sales,Jan-2024,Whispering Palms - STAAH,Rb/ST/23-24/2090,Monthly Google Listing,2500,STAAH
Sales,Jan-2024,White Square Nirvana - STAAH,Rb/ST/23-24/2091,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,Jan-2024,White Woods Resort & Spa - STAAH,Rb/ST/23-24/2092,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Wood House Beach Resort - STAAH,Rb/ST/23-24/2093,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,YU Hotel - STAAH,Rb/ST/23-24/2094,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,YU Hotel - STAAH,Rb/ST/23-24/2094,Monthly Fees  B E,2000,STAAH
Sales,Jan-2024,YU Hotel - STAAH,Rb/ST/23-24/2094,Monthly Google Listing,2000,STAAH
Sales,Jan-2024,Bellflower Alidia Beach Resort - STAAH,Rb/ST/23-24/2095,Monthly Fees C M,12750,STAAH
Sales,Jan-2024,Coquerial Holiday Homes - STAAH,Rb/ST/23-24/2096,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Jan-2024,Aurum Resort - STAAH,Rb/ST/23-24/2097,Monthly Fees C M,3000,STAAH
Sales,Jan-2024,Vaayu Kula - STAAH,Rb/ST/23-24/2098,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Vaayu Kula - STAAH,Rb/ST/23-24/2098,Monthly Fees  B E,2250,STAAH
Sales,Jan-2024,Henry's Place - STAAH,Rb/ST/23-24/2099,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Revathi Resorts -  STAAH,Rb/ST/23-24/2100,Monthly CM (1),4000,STAAH
Sales,Jan-2024,Revathi Resorts -  STAAH,Rb/ST/23-24/2100,Monthly BE (1),1500,STAAH
Sales,Jan-2024,Hotel Bom Sucesso - STAAH,Rb/ST/23-24/2101,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/2102,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/2102,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Alaya Villas - STAAH,Rb/ST/23-24/2103,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Palmarinha De Goa - STAAH,Rb/ST/23-24/2104,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Palmarinha De Goa - STAAH,Rb/ST/23-24/2104,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Coconut Grove - STAAH (New),Rb/ST/23-24/2105,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Coastal Pearl - STAAH,Rb/ST/23-24/2106,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Wigwam Mandrem - STAAH,Rb/ST/23-24/2107,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Wigwam Mandrem - STAAH,Rb/ST/23-24/2107,Monthly Fees  B E,2000,STAAH
Sales,Jan-2024,Skylight Royal Stay - STAAH,Rb/ST/23-24/2108,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Melhor Stay - STAAH,Rb/ST/23-24/2109,Monthly Fees C M,24900,STAAH
Sales,Jan-2024,Melhor Stay - STAAH,Rb/ST/23-24/2109,Monthly Fees  B E,4500,STAAH
Sales,Jan-2024,Goan Cafe Beach Resort - STAAH,Rb/ST/23-24/2110,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Nova Express De Mandarin - STAAH,Rb/ST/23-24/2111,Monthly CM (1),6500,STAAH
Sales,Jan-2024,Nova Express De Mandarin - STAAH,Rb/ST/23-24/2111,Monthly BE (1),2500,STAAH
Sales,Jan-2024,Nova Express De Mandarin - STAAH,Rb/ST/23-24/2111,Monthly Google Listing  (1),1500,STAAH
Sales,Jan-2024,Bis-Lin Homestay - STAAH,Rb/ST/23-24/2112,Monthly Fees C M,1500,STAAH
Sales,Jan-2024,Bis-Lin Homestay - STAAH,Rb/ST/23-24/2112,Monthly Fees C M,1500,STAAH
Sales,Jan-2024,Bis-Lin Homestay - STAAH,Rb/ST/23-24/2112,Monthly Fees C M,750,STAAH
Sales,Jan-2024,De Amour Holiday - STAAH,Rb/ST/23-24/2113,Monthly Fees C M,6000,STAAH
Sales,Jan-2024,Bella Villa - STAAH,Rb/ST/23-24/2114,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,The Cresent - STAAH,Rb/ST/23-24/2115,Monthly Fees C M,5500,STAAH
Sales,Jan-2024,Vedana Retreat - STAAH,Rb/ST/23-24/2116,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Casa Amarela (New) - STAAH,Rb/ST/23-24/2117,Monthly Fees C M,3250,STAAH
Sales,Jan-2024,Sea View Holidays - STAAH,Rb/ST/23-24/2118,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Mademoiselle - STAAH New (Thunder LLP),Rb/ST/23-24/2119,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Artistry Suites - STAAH (New),Rb/ST/23-24/2120,Monthly Fees C M,5000,STAAH
Sales,Jan-2024,Artistry Suites - STAAH (New),Rb/ST/23-24/2120,Monthly Fees  B E,1000,STAAH
Sales,Jan-2024,Crystal Village - STAAH,Rb/ST/23-24/2121,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Turtle Beach Resort - STAAH,Rb/ST/23-24/2122,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Turtle Beach Resort - STAAH,Rb/ST/23-24/2122,Monthly Fees  B E,2500,STAAH
Sales,Jan-2024,Turtle Beach Resort - STAAH,Rb/ST/23-24/2122,Monthly Google Listing,1500,STAAH
Sales,Jan-2024,The Sylvan Retreat - STAAH,Rb/ST/23-24/2123,Monthly CM (1),3500,STAAH
Sales,Jan-2024,The Sylvan Retreat - STAAH,Rb/ST/23-24/2123,Monthly BE (1),2000,STAAH
Sales,Jan-2024,Casa De Paz - STAAH,Rb/ST/23-24/2124,Monthly Fees C M,3250,STAAH
Sales,Jan-2024,Tranquill Riverside Luxury Cottages - STAAH,Rb/ST/23-24/2125,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Sukcheewa Residence Phuket - STAAH,Rb/ST/23-24/2126,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Maan Vilas by Stonewoods - STAAH,Rb/ST/23-24/2127,Monthly CM (1),4000,STAAH
Sales,Jan-2024,Mangal Farmstay - STAAH,Rb/ST/23-24/2128,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Jan-2024,Ruhe Stay Villas - STAAH,Rb/ST/23-24/2129,Monthly Fees C M,6000,STAAH
Sales,Jan-2024,Mandrem Beach Resort - STAAH,Rb/ST/23-24/2130,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Bellagio Rezidencia - STAAH,Rb/ST/23-24/2131,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Jambul Cafe & Stay - STAAH,Rb/ST/23-24/2132,Monthly Fees C M,3250,STAAH
Sales,Jan-2024,Tan N Sands - STAAH,Rb/ST/23-24/2133,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Tan N Sands - STAAH,Rb/ST/23-24/2133,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/2134,Monthly CM (1),4500,STAAH
Sales,Jan-2024,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/2134,Monthly BE (1),2500,STAAH
Sales,Jan-2024,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/2134,Monthly Google Listing  (1),2500,STAAH
Sales,Jan-2024,Peninsula Beach Resort - STAAH,Rb/ST/23-24/2135,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Nova Candolim by Sudhanand - STAAH,Rb/ST/23-24/2136,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Quinta Da Branca - STAAH,Rb/ST/23-24/2137,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Priti Guest House - STAAH,Rb/ST/23-24/2138,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Casa Eternal (New) - STAAH,Rb/ST/23-24/2139,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Riva Boutique Apartements - STAAH,Rb/ST/23-24/2140,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Aulakh The Great Ocean View - STAAH,Rb/ST/23-24/2141,Monthly CM (1),3500,STAAH
Sales,Jan-2024,Coastal Pearl Margao - STAAH,Rb/ST/23-24/2142,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Grand Inn Morjim - STAAH,Rb/ST/23-24/2143,Monthly Fees C M,5000,STAAH
Sales,Jan-2024,Golden Park Baga - STAAH,Rb/ST/23-24/2144,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Naga's Hotel Satyavati - STAAH,Rb/ST/23-24/2145,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Hotel Royal Altis - STAAH,Rb/ST/23-24/2146,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,The Astor Goa - STAAH,Rb/ST/23-24/2147,Monthly Fees C M,5000,STAAH
Sales,Jan-2024,The Astor Goa - STAAH,Rb/ST/23-24/2147,Monthly Fees  B E,2000,STAAH
Sales,Jan-2024,Ramada by Wyndham Goa Arpora - STAAH,Rb/ST/23-24/2148,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,La Sunila Resort & Spa (New) - STAAH,Rb/ST/23-24/2149,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Bardays Inn - STAAH,Rb/ST/23-24/2150,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Argo by Trance - STAAH,Rb/ST/23-24/2151,Monthly Fees C M,3226,STAAH
Sales,Jan-2024,Oralia Resorts - STAAH,Rb/ST/23-24/2152,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Shane Beach Resort - STAAH,Rb/ST/23-24/2153,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Baga Retreat - STAAH,Rb/ST/23-24/2154,Monthly Fees C M,2484,STAAH
Sales,Jan-2024,Hotel Foothills - STAAH,Rb/ST/23-24/2155,Monthly Fees C M,2484,STAAH
Sales,Jan-2024,Azalea by Stone Wood - STAAH,Rb/ST/23-24/2156,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Stone Wood Mountain Resort(Mayfair) - STAAH,Rb/ST/23-24/2157,Monthly CM (1),4000,STAAH
Sales,Jan-2024,Aralea Beach Resort By Stone Wood(Panshi) - STAAH,Rb/ST/23-24/2158,Monthly Fees C M,4000,STAAH
Sales,Jan-2024,Neelam's The Glitz - STAAH,Rb/ST/23-24/2159,Monthly Fees C M,4250,STAAH
Sales,Jan-2024,Nalanda Retreat - STAAH,Rb/ST/23-24/2160,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Nalanda Retreat - STAAH,Rb/ST/23-24/2160,Monthly Fees  B E,710,STAAH
Sales,Jan-2024,Villa De Boqueachi - STAAH,Rb/ST/23-24/2161,Monthly Fees C M,3750,STAAH
Sales,Jan-2024,OM Ganesh Guesthouse Cliffside - STAAH,Rb/ST/23-24/2162,Monthly Fees C M,3050,STAAH
Sales,Jan-2024,Stone Wood Jungle Resort (Nirvana Nest) - STAAH,Rb/ST/23-24/2163,Monthly CM (1),3355,STAAH
Sales,Jan-2024,Kawari Resort - STAAH,Rb/ST/23-24/2164,Monthly CM (1),2420,STAAH
Sales,Jan-2024,Azaya Beach Resort - STAAH,Rb/ST/23-24/2165,Set Up B E,5000,STAAH
Sales,Jan-2024,Azaya Beach Resort - STAAH,Rb/ST/23-24/2165,Setup Payment Gateway,10000,STAAH
Sales,Jan-2024,Azaya Beach Resort - STAAH,Rb/ST/23-24/2165,Monthly Fees  B E,4000,STAAH
Sales,Jan-2024,Azaya Beach Resort - STAAH,Rb/ST/23-24/2165,Monthly Google Listing,4000,STAAH
Sales,Jan-2024,De Rush Farm - STAAH,Rb/ST/23-24/2166,Monthly Fees C M,1919,STAAH
Sales,Jan-2024,Beach River House - STAAH,Rb/ST/23-24/2167,Monthly Fees C M,2258,STAAH
Sales,Jan-2024,Vilmaris Homes - STAAH,Rb/ST/23-24/2168,Set Up C M,10000,STAAH
Sales,Jan-2024,Vilmaris Homes - STAAH,Rb/ST/23-24/2168,Booking Engine & C.M.S. (STAAH),90000,STAAH
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/web577,Website Development,168750,Website Development
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/web577,Discount,-7500,null
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/Br/578,Content Writing,7000,Website Development
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/Br/578,Designing of Brochure,8000,Branding
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/Br/578,Designing of Brochure,25000,Branding
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/Br/578,Content Writing,8000,Website Development
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/Br/578,Discount,-5000,null
Sales,Jan-2024,Chances Casino Resort ( DG ),Rub/23-24/DG/579,Social Media Optimisation,25000,Digital Media
Sales,Jan-2024,Chances Casino Resort ( DG ),Rub/23-24/DG/579,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Resort Rio - STAAH (New),Rb/ST/23-24/2169,Setup Payment Gateway,15000,STAAH
Sales,Jan-2024,Resort Rio - STAAH (New),Rb/ST/23-24/2169,Setup Payment Gateway,5000,STAAH
Sales,Jan-2024,Resort De Coracao - Goa - STAAH,Rb/ST/23-24/2170,Monthly Google Listing,12000,STAAH
Sales,Jan-2024,Resort De Coracao – The Corbett - STAAH,Rb/ST/23-24/2171,Monthly Google Listing  (1),12000,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2172,Set Up C M,6000,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2172,Set Up B E,3000,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2172,Setup Payment Gateway,9000,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2172,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2172,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2173,Monthly Fees C M,1742,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2173,Monthly Fees  B E,580,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2173,Monthly Fees C M,4500,STAAH
Sales,Jan-2024,Goa Villagio Resort & Spa (New) - STAAH,Rb/ST/23-24/2173,Monthly Fees  B E,1500,STAAH
Sales,Jan-2024,Magnum Resorts - STAAH,Rb/ST/23-24/2174,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Hotel Mary Joey (Pousada Donaciana) - STAAH,Rb/ST/23-24/2175,Set Up C M,6000,STAAH
Sales,Jan-2024,Hotel Mary Joey (Pousada Donaciana) - STAAH,Rb/ST/23-24/2175,Monthly Fees C M,3500,STAAH
Sales,Jan-2024,Ricardo De Mello,Rub/23-24/DH/580,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Ricardo De Mello,Rub/23-24/DH/580,Renewal of Hosting,1750,Domain And Hosting
Sales,Jan-2024,Ricardo De Mello,Rub/23-24/DH/580,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/581,Google Adwords  Management,18000,Digital Media
Sales,Jan-2024,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/582,Social Media Campaign,12000,Digital Media
Sales,Jan-2024,Per Avel Beach Holiday Homes,Rub/23-24/DH/583,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Per Avel Beach Holiday Homes,Rub/23-24/DH/583,Renewal of Hosting,1750,Domain And Hosting
Sales,Jan-2024,Per Avel Beach Holiday Homes,Rub/23-24/DH/583,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Sea Shell Hospitality,Rub/23-24/DG/584,Google Adwords Commission,18000,Digital Media
Sales,Jan-2024,Sea Shell Hospitality,Rub/23-24/DG/585,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Wild Flower Villas,Rub/23-24/DG/586,Google  Agency Fees,15000,Digital Media
Sales,Jan-2024,True Hospitality,Rub/23-24/DH/587,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,True Hospitality,Rub/23-24/DH/587,Renewal of Hosting,7500,Domain And Hosting
Sales,Jan-2024,True Hospitality,Rub/23-24/DH/587,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,True Hospitality,Rub/23-24/DH/587,Auto Malware Removal,800,Digital Media
Sales,Jan-2024,Chowgule Brothers Private Limited,Rub/23-24/seo588,SEO,30000,Digital Media
Sales,Jan-2024,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/589,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/590,Google Ads Commission,15000,Digital Media
Sales,Jan-2024,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/591,Google Ads Commission,15000,Digital Media
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/DG/591,Social Media Marketing,100000,Digital Media
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/DG/591,You Tube Agency Fess,6000,Digital Media
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/DG/591,You Tube Content Management Fees,8000,Digital Media
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/DG/592,Google Adwords for the Website,30000,Digital Media
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/DG/592,Social Media Management,16000,Digital Media
Sales,Jan-2024,Rio Management Services Private Linited,Rub/23-24/DG/592,Influencer Marketing,20000,Digital Media
Sales,Jan-2024,Rio Boutique - DG,Rub/23-24/DG593,Social Media,50000,Digital Media
Sales,Jan-2024,Pavnai Industries,Rub/23-24/DG/594,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Pavnai Industries,Rub/23-24/DG/594,Google  Agency Fees,10000,Digital Media
Sales,Jan-2024,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/595,Google Ads Commission,15000,Digital Media
Sales,Jan-2024,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/596,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/596,Google Ads Commission,12000,Digital Media
Sales,Jan-2024,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/597,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/597,Social Media Optimisation,15000,Digital Media
Sales,Jan-2024,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/598,SEO,12000,Digital Media
Sales,Jan-2024,Bogmallo Beach Resorts,Rub/23-24/Seo599,Search Engine Optimisation,18000,Digital Media
Sales,Jan-2024,Casa Ibrahim,Rub/23-24/DG/600,Search Engine Optimisation,15000,Digital Media
Sales,Jan-2024,Velha Goa,Rub/23-24/DG601,Social Media Optimisation,21000,Digital Media
Sales,Jan-2024,The Southern Deck,Rub/23-24/DG/602,Social Media Optimisation,45000,Digital Media
Sales,Jan-2024,The Southern Deck,Rub/23-24/Seo603,Search Engine Optimisation,25000,Digital Media
Sales,Jan-2024,YU HOTEL,Rub/23-24/DH/604,Renewal of Hosting,8000,Domain And Hosting
Sales,Jan-2024,Mandeep Singh1,Rub/23-24/DH/605,Renewal of Domain Names,2700,Domain And Hosting
Sales,Jan-2024,Parshuram Finance Private Limited,Rub/23-24/DH/606,Renewal of Hosting,8000,Domain And Hosting
Sales,Jan-2024,Villa Seaesta,Rub/23-24/DH/607,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Villa Seaesta,Rub/23-24/DH/607,Renewal of Hosting,6000,Domain And Hosting
Sales,Jan-2024,Villa Seaesta,Rub/23-24/DH/607,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Villa Seaesta,Rub/23-24/DH/607,Auto Malware Removal,800,Digital Media
Sales,Jan-2024,Expanse Estates Rivate Limited,Rub/23-24/web608,Advance Received,-35000,null
Sales,Jan-2024,Expanse Estates Rivate Limited,Rub/23-24/web608,Website Development,70000,Website Development
Sales,Jan-2024,Expanse Estates Rivate Limited,Rub/23-24/Dh/609,Hosting Charges,8000,Domain And Hosting
Sales,Jan-2024,Expanse Estates Rivate Limited,Rub/23-24/Dh/609,Auto Malware Removal,1200,Digital Media
Sales,Jan-2024,Infiniti Module Pvt Ltd. ( Seo),Rub/23-24/Up/610,Updates & Maintenance,3500,Maintenance Of Website
Sales,Jan-2024,Infiniti Module Pvt Ltd. ( Seo),Rub/23-24/Up/611,Updates & Maintenance,6000,Maintenance Of Website
Sales,Jan-2024,Infiniti Module Pvt Ltd. ( Seo),Rub/23-24/Up/612,Updates & Maintenance,14000,Maintenance Of Website
Sales,Jan-2024,Chowgule and Company Pvt Ltd I,Rub/23-24/DH/613,Renewal of Domain Names,3600,Domain And Hosting
Sales,Jan-2024,Chowgule and Company Pvt Ltd I,Rub/23-24/DH/613,Renewal of Hosting,1750,Domain And Hosting
Sales,Jan-2024,Chowgule and Company Pvt Ltd I,Rub/23-24/DH/613,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Chowgule and Company Pvt Ltd I,Rub/23-24/DH/613,Auto Malware Removal,800,Digital Media
Sales,Jan-2024,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/614,Social Media Marketing,22500,Digital Media
Sales,Jan-2024,Linc Property Developers Pvt Ltd,Rub/23-24/DH/615,Renewal of Domain Names,3600,Domain And Hosting
Sales,Jan-2024,Linc Property Developers Pvt Ltd,Rub/23-24/DH/615,Renewal of Domain Name,3600,Domain And Hosting
Sales,Jan-2024,Linc Property Developers Pvt Ltd,Rub/23-24/DH/615,Renewal of Hosting,16500,Domain And Hosting
Sales,Jan-2024,Linc Property Developers Pvt Ltd,Rub/23-24/DH/615,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Models Construction Pvt Ltd,Rub/23-24/DH/616,Registration of,25000,Domain And Hosting
Sales,Jan-2024,Bogmallo Beach Resort - STAAH,Rb/ST/23-24/2176,Setup Payment Gateway,11500,STAAH
Sales,Jan-2024,Bogmallo Beach Resort - STAAH,Rb/ST/23-24/2176,Setup Payment Gateway,3500,STAAH
Credit Note,Jan-2024,Naga Cottages - STAAH,27,Monthly Fees C M,-2839,STAAH
Sales,Jan-2024,Blue Ocean Hospitality Pvt Ltd,Rub/23-24/DH/617,Renewal of Hosting,2250,Domain And Hosting
Sales,Jan-2024,Naroo Goa,Rub/23-24/DH/618,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Naroo Goa,Rub/23-24/DH/618,Renewal of Hosting,7500,Domain And Hosting
Sales,Jan-2024,Naroo Goa,Rub/23-24/DH/618,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Naroo Goa,Rub/23-24/DH/618,Auto Malware Removal,800,Digital Media
Sales,Jan-2024,Royal International Holiday Club India Pvt Ltd,Rub/23-24/DH/619,Renewal of Domain Name,1600,Domain And Hosting
Sales,Jan-2024,Royal International Holiday Club India Pvt Ltd,Rub/23-24/DH/619,Renewal of Hosting,1750,Domain And Hosting
