VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Nov-2023,Stone Woods Nature Resort - STAAH New,Rb/ST/23-24/1616,Monthly CM (1),4000,STAAH
Sales,Nov-2023,Stone Wood Riverfront Resort - STAAH,Rb/ST/23-24/1617,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Stone Wood Resort & Spa - STAAH,Rb/ST/23-24/1618,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Stonewood Village resort - STAAH,Rb/ST/23-24/1619,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Sun City Resort - STAAH,Rb/ST/23-24/1620,Monthly Fees C M,4250,STAAH
Sales,Nov-2023,Sun City Resort - STAAH,Rb/ST/23-24/1620,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Sunset Beach Resort - STAAH,Rb/ST/23-24/1621,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Sunset Beach Resort - STAAH,Rb/ST/23-24/1621,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Tangerine Boutique Resort - STAAH,Rb/ST/23-24/1622,Monthly Fees C M,4250,STAAH
Sales,Nov-2023,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/1623,Monthly Fees C M,5250,STAAH
Sales,Nov-2023,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/1623,Monthly Fees  B E,2750,STAAH
Sales,Nov-2023,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/1623,Monthly Fees RM,2000,STAAH
Sales,Nov-2023,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/1624,Monthly Fees C M,5000,STAAH
Sales,Nov-2023,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/1624,Monthly Fees  B E,2500,STAAH
Sales,Nov-2023,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/1624,Monthly Fees RM,2000,STAAH
Sales,Nov-2023,The Baga Beach Resort - STAAH,Rb/ST/23-24/1625,Booking Engine & C.M.S. (STAAH),7000,STAAH
Sales,Nov-2023,The Crown - STAAH,Rb/ST/23-24/1626,Monthly Fees C M,5000,STAAH
Sales,Nov-2023,The Crown - STAAH,Rb/ST/23-24/1626,Monthly Fees  B E,2000,STAAH
Sales,Nov-2023,The Flora Grand - STAAH New,Rb/ST/23-24/1627,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,The Flora Residency - STAAH New,Rb/ST/23-24/1628,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,The HQ - STAAH,Rb/ST/23-24/1629,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,The HQ - STAAH,Rb/ST/23-24/1629,Monthly Fees  B E,2000,STAAH
Sales,Nov-2023,The HQ - STAAH,Rb/ST/23-24/1629,Monthly Fees RM,2000,STAAH
Sales,Nov-2023,The Ocean Park (New) - STAAH,Rb/ST/23-24/1630,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,The White Balcao - STAAH,Rb/ST/23-24/1631,Monthly Fees C M,2500,STAAH
Sales,Nov-2023,Ultimate Stay - STAAH,Rb/ST/23-24/1632,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Vacayom Homestay Hospitality - STAAH,Rb/ST/23-24/1633,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/1634,Monthly Fees C M,5500,STAAH
Sales,Nov-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/1634,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1635,Monthly CM (1),4500,STAAH
Sales,Nov-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1635,Monthly BE (1),2500,STAAH
Sales,Nov-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1635,Monthly Google Listing  (1),2500,STAAH
Sales,Nov-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1635,Monthly Fees RM (1),2500,STAAH
Sales,Nov-2023,Villa De Orange - STAAH,Rb/ST/23-24/1636,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Viva Hotel -  STAAH,Rb/ST/23-24/1637,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Viva Hotel -  STAAH,Rb/ST/23-24/1637,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Vivenda Rebelo - STAAH New,Rb/ST/23-24/1638,Monthly Fees C M,15000,STAAH
Sales,Nov-2023,Whispering Palms - STAAH,Rb/ST/23-24/1639,Booking Engine & C.M.S. (STAAH),8000,STAAH
Sales,Nov-2023,Whispering Palms - STAAH,Rb/ST/23-24/1639,Monthly Google Listing,2500,STAAH
Sales,Nov-2023,White Square Nirvana - STAAH,Rb/ST/23-24/1640,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,Nov-2023,White Woods Resort & Spa - STAAH,Rb/ST/23-24/1641,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Wood House Beach Resort - STAAH,Rb/ST/23-24/1642,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,YU Hotel - STAAH,Rb/ST/23-24/1643,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,YU Hotel - STAAH,Rb/ST/23-24/1643,Monthly Fees  B E,2000,STAAH
Sales,Nov-2023,YU Hotel - STAAH,Rb/ST/23-24/1643,Monthly Google Listing,2000,STAAH
Sales,Nov-2023,Coquerial Holiday Homes - STAAH,Rb/ST/23-24/1644,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Nov-2023,Aurum Resort - STAAH,Rb/ST/23-24/1645,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Montego Bay Beach Village - STAAH,Rb/ST/23-24/1646,Booking Engine & C.M.S. (STAAH),15000,STAAH
Sales,Nov-2023,Tanzanite Cottages - STAAH,Rb/ST/23-24/1647,Monthly Fees C M,10500,STAAH
Sales,Nov-2023,Vaayu Kula - STAAH,Rb/ST/23-24/1648,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Vaayu Kula - STAAH,Rb/ST/23-24/1648,Monthly Fees  B E,2250,STAAH
Sales,Nov-2023,Henry's Place - STAAH,Rb/ST/23-24/1649,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Revathi Resorts -  STAAH,Rb/ST/23-24/1650,Monthly CM (1),4000,STAAH
Sales,Nov-2023,Revathi Resorts -  STAAH,Rb/ST/23-24/1650,Monthly BE (1),750,STAAH
Sales,Nov-2023,Hotel Bom Sucesso - STAAH,Rb/ST/23-24/1651,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/1652,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/1652,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Alaya Villas - STAAH,Rb/ST/23-24/1653,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/1654,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/1654,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Coconut Grove - STAAH (New),Rb/ST/23-24/1655,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Coastal Pearl - STAAH,Rb/ST/23-24/1656,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Wigwam Mandrem - STAAH,Rb/ST/23-24/1657,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Wigwam Mandrem - STAAH,Rb/ST/23-24/1657,Monthly Fees  B E,2000,STAAH
Sales,Nov-2023,Skylight Royal Stay - STAAH,Rb/ST/23-24/1658,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Goan Cafe Beach Resort - STAAH,Rb/ST/23-24/1659,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/1660,Monthly CM (1),6500,STAAH
Sales,Nov-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/1660,Monthly BE (1),2500,STAAH
Sales,Nov-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/1660,Monthly Google Listing  (1),1500,STAAH
Sales,Nov-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/1661,Monthly Fees C M,1500,STAAH
Sales,Nov-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/1661,Monthly Fees C M,1500,STAAH
Sales,Nov-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/1661,Monthly Fees C M,750,STAAH
Sales,Nov-2023,De Amour Holiday - STAAH,Rb/ST/23-24/1662,Monthly Fees C M,6000,STAAH
Sales,Nov-2023,Bella Villa - STAAH,Rb/ST/23-24/1663,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,The Cresent - STAAH,Rb/ST/23-24/1664,Monthly Fees C M,5500,STAAH
Sales,Nov-2023,Vedana Retreat - STAAH,Rb/ST/23-24/1665,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Casa Amarela (New) - STAAH,Rb/ST/23-24/1666,Monthly Fees C M,3250,STAAH
Sales,Nov-2023,Sea View Holidays - STAAH,Rb/ST/23-24/1667,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Mademoiselle - STAAH New (Thunder LLP),Rb/ST/23-24/1668,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Artistry Suites - STAAH (New),Rb/ST/23-24/1669,Monthly Fees C M,5000,STAAH
Sales,Nov-2023,Crystal Village - STAAH,Rb/ST/23-24/1670,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/1671,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/1671,Monthly Fees  B E,2500,STAAH
Sales,Nov-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/1671,Monthly Google Listing,1500,STAAH
Sales,Nov-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/1672,Monthly CM (1),3500,STAAH
Sales,Nov-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/1672,Monthly BE (1),2000,STAAH
Sales,Nov-2023,Casa De Paz - STAAH,Rb/ST/23-24/1673,Monthly Fees C M,3250,STAAH
Sales,Nov-2023,Tranquill Riverside Luxury Cottages - STAAH,Rb/ST/23-24/1674,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Sukcheewa Residence Phuket - STAAH,Rb/ST/23-24/1675,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Maan Vilas by Stonewoods - STAAH,Rb/ST/23-24/1676,Monthly CM (1),4000,STAAH
Sales,Nov-2023,Mangal Farmstay - STAAH,Rb/ST/23-24/1677,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Nov-2023,Green Valley Beach Resort - STAAH,Rb/ST/23-24/1678,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Green Valley Beach Resort - STAAH,Rb/ST/23-24/1678,Monthly Fees  B E,2250,STAAH
Sales,Nov-2023,Ruhe Stay Villas - STAAH,Rb/ST/23-24/1679,Monthly Fees C M,6000,STAAH
Sales,Nov-2023,Mandrem Beach Resort - STAAH,Rb/ST/23-24/1680,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Bellagio Rezidencia - STAAH,Rb/ST/23-24/1681,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Jambul Cafe & Stay - STAAH,Rb/ST/23-24/1682,Monthly Fees C M,3250,STAAH
Sales,Nov-2023,Casa Legend - STAAH,Rb/ST/23-24/1683,Monthly Fees C M,24000,STAAH
Sales,Nov-2023,Tan N Sands - STAAH,Rb/ST/23-24/1684,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Tan N Sands - STAAH,Rb/ST/23-24/1684,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/1685,Monthly CM (1),4500,STAAH
Sales,Nov-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/1685,Monthly BE (1),2500,STAAH
Sales,Nov-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/1685,Monthly Google Listing  (1),2500,STAAH
Sales,Nov-2023,Peninsula Beach Resort - STAAH,Rb/ST/23-24/1686,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Nova Candolim by Sudhanand - STAAH,Rb/ST/23-24/1687,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Sudhanand Four Seasons - Staah,Rb/ST/23-24/1688,Monthly CM (1),3500,STAAH
Sales,Nov-2023,Quinta Da Branca - STAAH,Rb/ST/23-24/1689,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Priti Guest House - STAAH,Rb/ST/23-24/1690,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Casa Eternal (New) - STAAH,Rb/ST/23-24/1691,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Riva Boutique Apartements - STAAH,Rb/ST/23-24/1692,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Aulakh The Great Ocean View - STAAH,Rb/ST/23-24/1693,Monthly CM (1),3500,STAAH
Sales,Nov-2023,Coastal Pearl Margao - STAAH,Rb/ST/23-24/1694,Monthly Fees C M,2567,STAAH
Sales,Nov-2023,Grand Inn Morjim - STAAH,Rb/ST/23-24/1695,Monthly Fees C M,5000,STAAH
Sales,Nov-2023,Hotel Royal Altis - STAAH,Rb/ST/23-24/1696,Monthly Fees C M,1517,STAAH
Sales,Nov-2023,The Astor Goa - STAAH,Rb/ST/23-24/1697,Monthly Fees C M,2500,STAAH
Sales,Nov-2023,The Astor Goa - STAAH,Rb/ST/23-24/1697,Monthly Fees  B E,1000,STAAH
Sales,Nov-2023,Ramada by Wyndham Goa Arpora - STAAH,Rb/ST/23-24/1698,Monthly Fees C M,3333,STAAH
Sales,Nov-2023,La Sunila Resort & Spa - STAAH,Rb/ST/23-24/1699,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Saad Infrasturcture India Private Limited,Rub/23-24/DH/470,Renewal of,15000,Domain And Hosting
Sales,Nov-2023,Velha Goa,Rub/23-24/DG471,Social Media Optimisation,21000,Digital Media
Sales,Nov-2023,Velha Goa,Rub/23-24/DG472,Social Media Optimisation,21000,Digital Media
Sales,Nov-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/473,Search Engine Optimisation,15000,Digital Media
Sales,Nov-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/474,Google Ads Commission,15000,Digital Media
Sales,Nov-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/475,Google Ads Commission,15000,Digital Media
Sales,Nov-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/476,Google Ads Commission,15000,Digital Media
Sales,Nov-2023,Rio Management Services Private Linited,Rub/23-24/DG/477,Social Media Marketing,100000,Digital Media
Sales,Nov-2023,Rio Management Services Private Linited,Rub/23-24/DG/477,You Tube Agency Fess,6000,Digital Media
Sales,Nov-2023,Rio Management Services Private Linited,Rub/23-24/DG/477,You Tube Content Management Fees,8000,Digital Media
Sales,Nov-2023,Rio Management Services Private Linited,Rub/23-24/DG/478,Google Adwords for the Website,30000,Digital Media
Sales,Nov-2023,Rio Management Services Private Linited,Rub/23-24/DG/478,Social Media Management,16000,Digital Media
Sales,Nov-2023,Rio Management Services Private Linited,Rub/23-24/DG/478,Influencer Marketing,20000,Digital Media
Sales,Nov-2023,Rio Boutique - DG,Rub/23-24/DG/479,Social Media,50000,Digital Media
Sales,Nov-2023,Sea Shell Hospitality,Rub/23-24/DG/480,Google Adwords Commission,18000,Digital Media
Sales,Nov-2023,Sea Shell Hospitality,Rub/23-24/DG/481,Search Engine Optimisation,15000,Digital Media
Sales,Nov-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/482,Google Adwords  Management,18000,Digital Media
Sales,Nov-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/483,Social Media Campaign,12000,Digital Media
Sales,Nov-2023,White Woods Resort & Spa - STAAH,Rub/23-24/DH/485,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,White Woods Resort & Spa - STAAH,Rub/23-24/DH/485,Renewal of Hosting,8000,Domain And Hosting
Sales,Nov-2023,White Woods Resort & Spa - STAAH,Rub/23-24/DH/485,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,White Woods Resort & Spa - STAAH,Rub/23-24/DH/485,Support Charges (Optional),3000,Domain And Hosting
Sales,Nov-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/484,Search Engine Optimisation,15000,Digital Media
Sales,Nov-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/484,Google Ads Commission,12000,Digital Media
Sales,Nov-2023,Stone Wood Hotels LLP,Rub/23-24/DG/486,Renewal of Domain Names,2700,Domain And Hosting
Sales,Nov-2023,Stone Wood Hotels LLP,Rub/23-24/DG/486,Renewal of Domain Names,2700,Domain And Hosting
Sales,Nov-2023,Stone Wood Hotels LLP,Rub/23-24/DG/486,Renewal of Domain Names,3200,Domain And Hosting
Sales,Nov-2023,Sea Shell Hospitality,Rub/23-24/DH/487,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Mandeep Singh1,Rub/23-24/DH/488,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Mandeep Singh1,Rub/23-24/DH/488,Renewal of Hosting,1750,Domain And Hosting
Sales,Nov-2023,Mandeep Singh1,Rub/23-24/DH/488,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/489,Social Media Optimisation,25000,Digital Media
Sales,Nov-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/489,Search Engine Optimisation,15000,Digital Media
Sales,Nov-2023,Nanu Industries,Rub/23-24/DH/490,Registration of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Casa Ibrahim,Rub/23-24/DG/491,Search Engine Optimisation,15000,Digital Media
Sales,Nov-2023,The Southern Deck,Rub/23-24/DG/492,Social Media Optimisation,45000,Digital Media
Sales,Nov-2023,The Southern Deck,Rub/23-24/Seo493,Search Engine Optimisation,25000,Digital Media
Sales,Nov-2023,GKP Real Estate Developers,Rub/23-24/DH/494,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,GKP Real Estate Developers,Rub/23-24/DH/494,Renewal of Hosting,7500,Domain And Hosting
Sales,Nov-2023,GKP Real Estate Developers,Rub/23-24/DH/494,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Wild Flower Villas,Rub/23-24/DG/495,Google  Agency Fees,15000,Digital Media
Sales,Nov-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/496,Search Engine Optimisation,15000,Digital Media
Sales,Nov-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/496,Social Media Optimisation,15000,Digital Media
Sales,Nov-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/497,SEO,12000,Digital Media
Sales,Nov-2023,Bogmallo Beach Resorts,Rub/23-24/Seo499,Search Engine Optimisation,18000,Digital Media
Sales,Nov-2023,White Square Nirvana - STAAH,Rub/23-24/DH/498,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,White Square Nirvana - STAAH,Rub/23-24/DH/498,Renewal of Hosting,7500,Domain And Hosting
Sales,Nov-2023,White Square Nirvana - STAAH,Rub/23-24/DH/498,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,RT Hospitality  Services LLP,Rub/23-24/DH/500,Renewal of Email Ids,4400,Domain And Hosting
Sales,Nov-2023,The Avenue Grand ( Web),Rub/23-24/web501,Website Developments,39187.5,Website Development
Sales,Nov-2023,The Avenue Grand ( Web),Rub/23-24/web501,Content Writings,6187.5,Website Development
Sales,Nov-2023,The Avenue Grand ( Web),Rub/23-24/web501,Annual Maintenances,8250,Maintenance Of Website
Sales,Nov-2023,The Avenue Grand ( Web),Rub/23-24/web501,Registration and Renewal of Hostings,6187.5,Domain And Hosting
Sales,Nov-2023,Marmogoa Municipal Council,Rub/23-24/DH/502,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Marmogoa Municipal Council,Rub/23-24/DH/502,Renewal of Hosting,8500,Domain And Hosting
Sales,Nov-2023,Marmogoa Municipal Council,Rub/23-24/DH/502,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Neelam's The Glitz - STAAH,Rb/ST/23-24/1700,Set Up C M,6000,STAAH
Sales,Nov-2023,Neelam's The Glitz - STAAH,Rb/ST/23-24/1700,Set Up B E,3000,STAAH
Sales,Nov-2023,Neelam's The Glitz - STAAH,Rb/ST/23-24/1700,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Neelam's The Glitz - STAAH,Rb/ST/23-24/1700,Monthly Fees  B E,2250,STAAH
Sales,Nov-2023,Naga's Hotel Satyavati - STAAH,Rb/ST/23-24/1701,Set Up C M,6000,STAAH
Sales,Nov-2023,Naga's Hotel Satyavati - STAAH,Rb/ST/23-24/1701,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Naga's Hotel Satyavati - STAAH,Rb/ST/23-24/1702,Monthly Fees C M,1733,STAAH
Sales,Nov-2023,Oralia Resorts - STAAH,Rb/ST/23-24/1703,Set Up C M,6000,STAAH
Sales,Nov-2023,Oralia Resorts - STAAH,Rb/ST/23-24/1703,Set Up B E,3000,STAAH
Sales,Nov-2023,Oralia Resorts - STAAH,Rb/ST/23-24/1703,Setup Payment Gateway,9000,STAAH
Sales,Nov-2023,Oralia Resorts - STAAH,Rb/ST/23-24/1703,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Oralia Resorts - STAAH,Rb/ST/23-24/1703,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Shane Beach Resort - STAAH,Rb/ST/23-24/1704,Set Up C M,6000,STAAH
Sales,Nov-2023,Shane Beach Resort - STAAH,Rb/ST/23-24/1704,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Baga Retreat - STAAH,Rb/ST/23-24/1705,Set Up C M,6000,STAAH
Sales,Nov-2023,Baga Retreat - STAAH,Rb/ST/23-24/1705,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/503,Social Media Marketing,22500,Digital Media
Sales,Nov-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/web504,Website Development,37500,Website Development
Sales,Nov-2023,Whispering Resorts Private Limited,Rub/22-23/AMC507,Annual Maintenance,20000,Maintenance Of Website
Sales,Nov-2023,Delta Residency - STAAH,Rub/21-22/AMC505,Annual Maintenance,15000,Maintenance Of Website
Sales,Nov-2023,Corner Resorts Private Limited,Rub/21-22/AMC506,Annual Maintenance,15000,Maintenance Of Website
Sales,Nov-2023,Alcon Resort Holdings Private Limited II,Rub/23-24/DH/508,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DH/509,Registration of,1380,Domain And Hosting
Sales,Nov-2023,Delta Residency - STAAH,Rub/23-24/Dh/510,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Delta Residency - STAAH,Rub/23-24/Dh/510,Renewal of Hosting,4000,Domain And Hosting
Sales,Nov-2023,Delta Residency - STAAH,Rub/23-24/Dh/510,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Delta Residency - STAAH,Rub/23-24/Dh/510,Support Charges (Optional),3000,Domain And Hosting
Sales,Nov-2023,Mahadhan Real Estates LLP,Rub/23-24/DH/511,Renewal of,3750,Domain And Hosting
Sales,Nov-2023,Resort De Coracao - Goa - STAAH,Rb/ST/23-24/1706,Monthly Fees C M,54000,STAAH
Sales,Nov-2023,Resort De Coracao - Goa - STAAH,Rb/ST/23-24/1706,Monthly Fees  B E,30000,STAAH
Sales,Nov-2023,Resort De Coracao – The Corbett - STAAH,Rb/ST/23-24/1707,Monthly CM (1),54000,STAAH
Sales,Nov-2023,Resort De Coracao – The Corbett - STAAH,Rb/ST/23-24/1707,Monthly BE (1),30000,STAAH
Sales,Nov-2023,Hotel Foothills - STAAH,Rb/ST/23-24/1708,Set Up C M,6000,STAAH
Sales,Nov-2023,Hotel Foothills - STAAH,Rb/ST/23-24/1708,Monthly Fees C M,3500,STAAH
Sales,Nov-2023,Laxmi Empire Goa,Rub/23-24/DH/512,Renewal of Hosting,5000,Domain And Hosting
Sales,Nov-2023,SRE Estate Development,Rub/23-24/DH/513,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,SRE Estate Development,Rub/23-24/DH/513,Renewal of Hosting,6000,Domain And Hosting
Sales,Nov-2023,SRE Estate Development,Rub/23-24/DH/513,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,St. Joseph Institute Primary Seciton,Rub/23-24/Anu514,Annual Maintenance,20400,Maintenance Of Website
Sales,Nov-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DH/515,Renewal of Hosting,4500,Domain And Hosting
Sales,Nov-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DH/515,Renewal of Hosting,4500,Domain And Hosting
Sales,Nov-2023,Crystal Serenity - STAAH,Rb/ST/23-24/1709,Monthly Fees C M,917,STAAH
Sales,Nov-2023,Automobile Corporation of Goa Ltd,Rub/23-24/DH/516,Renewal of Hostings,3780,Domain And Hosting
Sales,Nov-2023,Suncity Resorts,Rub/23-24/DH/517,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Suncity Resorts,Rub/23-24/DH/517,Renewal of Hosting,6000,Domain And Hosting
Sales,Nov-2023,Suncity Resorts,Rub/23-24/DH/517,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Xavier's College,Rub/23-24/DH/518,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Hotel Braganza (C) - STAAH,Rub/23-24/DH/519,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Alcon Constructions Goa Private Limited,Rub/23-24/DH/520,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Alcon Constructions Goa Private Limited,Rub/23-24/DH/520,Renewal of Hosting,15000,Domain And Hosting
Sales,Nov-2023,Alcon Constructions Goa Private Limited,Rub/23-24/DH/520,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Silva Heritage,Rub/23-24/DH/521,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Silva Heritage,Rub/23-24/DH/521,Renewal of Hosting,7500,Domain And Hosting
Sales,Nov-2023,Silva Heritage,Rub/23-24/DH/521,Renewal of Cpanel License,500,Domain And Hosting
Credit Note,Nov-2023,The Baga Beach Resort - STAAH,21,Setup Google Listing,-2000,STAAH
Sales,Nov-2023,The Temptation Vasco,Rub/23-24/DH/522,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,The Temptation Vasco,Rub/23-24/DH/522,Renewal of Hosting,1750,Domain And Hosting
Sales,Nov-2023,The Temptation Vasco,Rub/23-24/DH/522,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,The Temptation Vasco,Rub/23-24/DH/522,Website Activation Charges,3500,Domain And Hosting
Sales,Nov-2023,Sea Mist Resorts - STAAH,Rub/23-24/DH/523,Renewal of Domain Name & Hosting Charges,8000,Domain And Hosting
